Product type,SKU,Production Date,Shipping Date,Price,Availability,Number of products sold,Revenue generated,Customer demographics,Stock levels,Lead times,Order quantities,Shipping times,Shipping carriers,Shipping costs,Supplier name,Location,Production volumes,Manufacturing lead time,Manufacturing costs,Inspection results,Defect rates,Transportation modes,Routes,Costs,Shortage Risk,Actual Shipping Time,Delay
haircare,SKU4790,2023-09-22,2023-10-13,21.55616517673621,0.882258446981869,69,2901.194305944259,Female,32,23,94,2,Carrier A,4.548348633335677,Supplier 4,Delhi,617,12,79.98391027557322,Pass,1.4718680212024662,Air,Route B,612.0836025808433,True,21,-2
cosmetics,SKU4791,2024-08-28,2024-09-17,59.746295559188106,0.8938238500889288,71,9191.88842204315,Male,91,25,85,5,Carrier B,8.816523709495375,Supplier 2,Bangalore,303,21,70.44407055803204,Pass,2.253228310825508,Sea,Route C,755.7436452883693,False,20,-5
skincare,SKU4792,2024-04-28,2024-05-17,10.69007979988527,0.9322523938334998,38,6908.732731982162,Female,22,14,46,8,Carrier C,8.606342210133054,Supplier 3,Kolkata,784,29,67.07577831651524,Pass,1.155980998147237,Air,Route B,130.33411262513795,True,19,5
skincare,SKU4793,2023-05-07,2023-05-13,34.09403302655737,0.8409334541092816,70,4595.581725678559,Male,83,11,69,3,Carrier C,5.764688697364446,Supplier 5,Kolkata,275,24,57.81641674150082,Pass,3.4955912582008555,Road,Route B,158.6982802410541,False,6,-5
haircare,SKU4794,2024-12-12,2024-12-17,24.13210463549331,1.0,40,1432.131558554296,Unknown,71,3,81,1,Carrier C,3.7260326748000767,Supplier 1,Chennai,284,7,50.8912983155931,Pass,3.071519098426055,Air,Route A,393.8158709727713,False,5,2
skincare,SKU4795,2023-12-27,2024-01-01,8.924305739085211,0.9252999504756044,61,4481.372398735381,Male,21,11,12,2,Carrier C,1.71162911337002,Supplier 1,Delhi,120,13,81.11361341781367,Pending,0.2163608584257451,Sea,Route C,627.6114816443983,True,5,-6
haircare,SKU4796,2023-07-21,2023-08-11,32.57694646774214,0.9094990891821167,38,2959.408414405016,Unknown,73,23,2,5,Carrier C,9.724763045876324,Supplier 3,Kolkata,509,22,91.39579778720392,Fail,4.212679591215221,Road,Route C,484.9596304154888,False,21,-2
haircare,SKU4797,2023-12-10,2023-12-28,65.14083531424554,0.8953664713073498,26,7476.108873123596,Female,35,16,13,8,Carrier B,6.826054864731884,Supplier 5,Delhi,155,23,15.37550417645772,Pending,4.517022536662563,Air,Route A,714.7734843587291,False,18,2
haircare,SKU4798,2024-07-06,2024-07-29,79.18420234356759,0.871344882877805,94,4143.199360512172,Unknown,37,27,33,9,Carrier A,6.01403840129898,Supplier 1,Bangalore,195,7,73.62476445047352,Fail,1.728297319274016,Air,Route C,816.1821144458371,True,23,-4
haircare,SKU4799,2024-09-21,2024-09-29,27.31526298124687,1.0,45,4869.299765418748,Unknown,82,7,75,2,Carrier A,5.852350427453863,Supplier 3,Chennai,308,11,1.1015252410797192,Pending,3.114634592064269,Air,Route A,866.2660921180823,False,8,1
haircare,SKU4800,2023-11-26,2023-12-05,71.67897950910462,0.8363916996927442,24,8141.073487298637,Non-binary,22,7,14,1,Carrier C,5.508233287071204,Supplier 3,Delhi,768,15,48.01038944533295,Pass,0.0256473341027449,Road,Route C,698.9263251643785,True,9,2
cosmetics,SKU4801,2024-03-23,2024-04-07,52.10093825710155,0.9220019035238264,50,3129.45887556856,Unknown,49,20,5,2,Carrier A,3.635235296947152,Supplier 1,Chennai,818,4,44.84788280700418,Pass,2.013281924918348,Sea,Route A,383.6219191787201,True,15,-5
haircare,SKU4802,2025-01-17,2025-01-25,10.391059968384598,0.9281287055571872,50,4435.4592901196565,Unknown,15,6,57,2,Carrier C,4.689434100926414,Supplier 1,Chennai,652,3,59.49517846849795,Pass,4.19645485721016,Air,Route B,454.27664429512936,True,8,2
skincare,SKU4803,2025-01-27,2025-02-22,58.79836734361336,0.8863232150232359,35,5196.835907356971,Unknown,28,23,17,8,Carrier B,9.625130094368108,Supplier 5,Mumbai,796,17,70.47502534960054,Pass,0.9221419601655204,Air,Route C,698.4450174317791,True,26,3
skincare,SKU4804,2024-07-11,2024-07-17,50.234888941541165,1.0,71,2143.496216024148,Male,54,1,83,2,Carrier B,4.19306856604538,Supplier 2,Kolkata,453,22,85.36189031066878,Pass,0.4422147134225465,Road,Route B,646.6258194812646,True,6,5
cosmetics,SKU4805,2024-01-09,2024-01-13,86.79525743824031,0.8686721128557099,42,4432.8545467526565,Female,35,5,46,3,Carrier B,6.907955473790115,Supplier 4,Delhi,203,26,31.691709542223936,Fail,2.787283327242958,Rail,Route C,158.61965361944056,True,4,-1
cosmetics,SKU4806,2023-11-12,2023-12-05,94.57936937324465,0.9114228978432206,57,6243.963339060894,Female,80,25,1,9,Carrier C,7.8777973425056755,Supplier 4,Delhi,812,13,54.7749072207765,Pending,0.1600968560998916,Sea,Route C,464.1383188620723,False,23,-2
skincare,SKU4807,2024-05-02,2024-05-06,7.659588483821196,0.9328943299781932,85,8649.250200765906,Male,46,5,4,5,Carrier A,8.984475192409612,Supplier 3,Delhi,911,8,40.86253353269552,Pending,0.2438715160845388,Air,Route B,259.419358965779,True,4,-1
cosmetics,SKU4808,2023-10-26,2023-11-02,16.379651919499445,0.9172297478273166,29,9750.885265253182,Male,36,4,2,7,Carrier C,6.171510921884522,Supplier 4,Mumbai,881,7,84.64647746843322,Pending,3.241086552490824,Air,Route B,531.8623693390824,False,7,3
skincare,SKU4809,2023-08-05,2023-08-20,55.42793623713375,0.8594161439345469,87,5206.810442871567,Unknown,67,21,65,7,Carrier C,3.765608870724221,Supplier 3,Kolkata,727,23,81.94145492824207,Pass,1.6960402168646862,Air,Route C,430.0116622832852,True,15,-6
haircare,SKU4810,2024-12-12,2025-01-01,72.62401862145818,0.8752869275135738,36,2269.1865627557645,Non-binary,15,23,37,8,Carrier C,1.1779582354356402,Supplier 4,Chennai,432,20,62.78285897855871,Fail,2.596858048791588,Rail,Route B,942.4361746276704,True,20,-3
skincare,SKU4811,2024-06-28,2024-06-28,93.74999298805116,0.9137039197821792,49,5791.569485244153,Non-binary,55,1,35,1,Carrier B,3.373913621803105,Supplier 2,Mumbai,650,11,27.81806886210851,Pass,3.101387631445184,Rail,Route A,873.6089595002346,False,0,-1
cosmetics,SKU4812,2024-03-08,2024-03-31,11.1795252791866,0.7626868159196001,48,3340.526722100808,Female,86,25,29,6,Carrier C,6.006863832904966,Supplier 2,Bangalore,424,15,70.80369347637313,Pass,2.173742985856137,Air,Route B,375.5476039942177,False,23,-2
cosmetics,SKU4813,2024-05-08,2024-05-13,40.25876771256985,0.8938056083944664,86,4544.4739646355865,Female,64,2,59,4,Carrier C,1.8849033731496545,Supplier 2,Kolkata,452,6,58.131604532303534,Fail,0.5542712554092644,Rail,Route B,242.3231834921073,True,5,3
skincare,SKU4814,2024-06-17,2024-06-25,41.651980872851645,0.8944768020584893,35,3605.2009717909655,Non-binary,48,12,75,5,Carrier C,8.256074912631536,Supplier 1,Bangalore,449,6,85.49975740726346,Fail,0.507964099419637,Road,Route C,558.8853559832354,False,8,-4
haircare,SKU4815,2024-10-06,2024-10-19,71.21409734014026,0.997603655638122,40,3228.05594841784,Non-binary,45,14,67,7,Carrier C,3.754894191390445,Supplier 5,Kolkata,249,12,11.555730402186574,Fail,4.826807942403225,Air,Route B,312.9901099928797,False,13,-1
cosmetics,SKU4816,2023-09-19,2023-10-15,61.71154806873035,0.8545006281011357,45,6129.072426032152,Female,24,21,91,5,Carrier C,9.719740992780787,Supplier 5,Delhi,593,1,55.76347226096108,Fail,3.2200319579599324,Rail,Route B,938.381199146536,True,26,5
haircare,SKU4817,2023-10-14,2023-11-13,83.65394276483352,0.9424907129429017,58,6721.303246190812,Non-binary,83,28,38,8,Carrier C,3.977513651124801,Supplier 5,Bangalore,779,24,79.57536668308774,Pass,1.539916149714891,Rail,Route C,576.4809045041759,False,30,2
skincare,SKU4818,2025-01-27,2025-02-18,48.94734155447608,0.8438477090897216,88,8981.959913991894,Female,44,24,77,7,Carrier A,3.8453413200915736,Supplier 3,Kolkata,545,28,90.57210116372129,Pending,1.2819832368954995,Road,Route B,601.3223373517941,True,22,-2
skincare,SKU4819,2024-04-03,2024-04-23,84.25614829228027,0.9601420246800582,68,9550.020120450292,Female,52,18,29,9,Carrier C,7.197253586448295,Supplier 1,Kolkata,107,22,59.44453645704375,Pass,2.854732590698548,Rail,Route C,687.1964509378583,True,20,2
haircare,SKU4820,2025-02-03,2025-02-15,15.357661472495383,0.9133732690760122,46,1903.6627645806293,Non-binary,11,13,68,4,Carrier A,6.58415296300955,Supplier 1,Bangalore,969,19,23.879328385904383,Fail,2.2251866389409907,Road,Route B,682.3273028155551,True,12,-1
skincare,SKU4821,2023-07-19,2023-08-08,91.05312209409108,0.8544154555157706,97,9251.499358308984,Unknown,36,25,37,6,Carrier B,6.04792641412726,Supplier 3,Kolkata,245,24,85.88524402971056,Pass,2.966742125068954,Rail,Route B,146.8112321873459,True,20,-5
skincare,SKU4822,2024-11-19,2024-12-17,91.63841634115306,0.887956542923658,34,2660.3015257294583,Non-binary,27,27,16,6,Carrier B,9.354726655374815,Supplier 2,Chennai,708,2,77.00421660341209,Pending,1.688288785857904,Road,Route B,761.3543797035084,True,28,1
skincare,SKU4823,2024-06-25,2024-07-17,9.536646117085278,0.9281949668686644,56,5912.537293278119,Male,34,17,54,1,Carrier B,4.524236585903884,Supplier 1,Mumbai,831,23,48.49105791110662,Pending,2.521711416240511,Road,Route A,990.0758957633508,True,22,5
cosmetics,SKU4824,2023-07-16,2023-08-16,53.26261994500532,0.9171915212460572,93,2705.1396993801154,Unknown,23,28,94,4,Carrier C,7.298231595271711,Supplier 4,Kolkata,573,27,75.7153884125648,Pass,3.225398570082671,Air,Route A,414.6745064145115,True,31,3
skincare,SKU4825,2025-01-11,2025-02-05,83.03133150603907,0.8229572342100483,85,7381.161114474214,Female,13,26,13,8,Carrier B,2.840202122893954,Supplier 4,Bangalore,906,13,87.04320866047438,Pending,1.094328444716825,Sea,Route C,414.6341190833184,True,25,-1
haircare,SKU4826,2024-01-17,2024-01-26,84.3842532153658,0.920404159533712,67,3757.15162702095,Male,51,9,21,6,Carrier C,6.428006617836378,Supplier 1,Bangalore,932,11,31.602323153352472,Pass,0.3884807907397031,Air,Route C,663.8997581346772,True,9,0
haircare,SKU4827,2024-12-16,2024-12-22,58.28479243605028,0.8960910412335747,86,7730.160281548318,Unknown,76,2,8,6,Carrier B,1.0268912824956735,Supplier 2,Bangalore,763,20,64.31825094651256,Pending,4.868972410499126,Rail,Route B,634.2775128571664,True,6,4
cosmetics,SKU4828,2023-10-03,2023-10-26,24.33604085328848,0.9324284173087865,42,8354.55755412035,Female,91,20,92,7,Carrier C,6.9669012107576105,Supplier 1,Mumbai,642,11,57.80025038091304,Pending,2.2781989145849346,Air,Route C,573.5419071505621,False,23,3
haircare,SKU4829,2024-02-26,2024-03-08,94.58752570977896,0.8474709514956359,51,2350.259658009076,Unknown,42,15,65,1,Carrier C,3.160154974629393,Supplier 4,Kolkata,348,6,71.03333762695894,Pass,3.767636254270081,Sea,Route B,724.8248398665307,True,11,-4
haircare,SKU4830,2023-11-02,2023-11-14,53.458056984555455,0.8741848609537188,45,3657.109652255349,Unknown,74,17,91,1,Carrier B,6.59324582962858,Supplier 1,Kolkata,717,10,6.829703665927847,Pass,0.9703833900861536,Road,Route C,672.4066055135595,False,12,-5
skincare,SKU4831,2023-04-06,2023-04-11,59.37583670999444,0.942567393996719,85,5139.293293963732,Female,15,10,76,2,Carrier B,9.076691921567328,Supplier 2,Kolkata,183,21,82.91056799740548,Fail,3.2918971156460457,Air,Route B,941.2720522937452,True,5,-5
haircare,SKU4832,2024-03-26,2024-04-11,15.097406335659954,0.9126184921618968,98,2932.968577776736,Female,26,15,23,3,Carrier A,8.033958481756542,Supplier 1,Kolkata,108,8,11.9085442283713,Pending,0.0605305462813211,Rail,Route A,265.25654603056284,True,16,1
skincare,SKU4833,2023-12-16,2024-01-13,93.48108440411656,0.8577812979357203,34,7796.042569173143,Female,14,24,16,1,Carrier B,2.867603240439573,Supplier 3,Chennai,705,4,57.55242295263859,Pass,0.0375962317641069,Sea,Route A,794.4090533417942,True,28,4
skincare,SKU4834,2024-04-16,2024-04-22,13.122138416878975,0.9537091392102512,64,4485.136516663747,Male,24,12,71,6,Carrier B,9.899467924132072,Supplier 4,Delhi,390,2,40.62382667954365,Pending,2.3555208805266896,Road,Route A,255.88808065594907,True,6,-6
skincare,SKU4835,2025-01-12,2025-01-29,5.983094869635615,0.8007540995312932,30,2939.0641549720985,Male,71,19,70,2,Carrier C,2.8487743492236435,Supplier 3,Mumbai,381,1,31.09885685601381,Fail,2.62237382188629,Road,Route C,486.5789147482408,False,17,-2
skincare,SKU4836,2023-12-22,2024-01-14,25.68030846016277,0.8007814668948638,72,4271.969233080142,Female,79,21,86,6,Carrier C,9.232019991158449,Supplier 2,Chennai,947,14,28.57450470180441,Pending,1.1733104746469951,Sea,Route A,784.1052991331222,False,23,2
skincare,SKU4837,2024-07-24,2024-08-22,89.70664417217597,0.8897136435511367,69,2499.40017996756,Male,12,24,3,9,Carrier C,6.62642507593311,Supplier 1,Bangalore,674,25,94.52963638167336,Pass,3.347321541166054,Sea,Route C,572.0149875929217,True,29,5
skincare,SKU4838,2024-08-05,2024-08-08,33.049927459434066,0.9406062576437876,86,8906.095037919022,Non-binary,10,3,19,6,Carrier C,7.887598428253501,Supplier 3,Chennai,873,26,59.24999335332934,Pending,0.3822415527551462,Rail,Route B,623.4229525096608,True,3,0
skincare,SKU4839,2023-03-15,2023-03-20,49.62918178801376,0.8324445943651617,79,9405.045867279548,Female,40,6,79,2,Carrier B,1.3294193516117367,Supplier 2,Chennai,139,10,10.044372063812014,Pending,0.0911776064248093,Road,Route A,684.2125850459538,True,5,-1
haircare,SKU4840,2024-04-18,2024-05-04,75.65799002713887,0.7992786885211192,50,9097.68604949586,Male,47,13,77,4,Carrier B,5.685779269053781,Supplier 1,Chennai,963,27,19.31999736359733,Pass,1.8781873712699704,Air,Route A,604.4223216892217,True,16,3
cosmetics,SKU4841,2024-08-03,2024-08-25,99.10268426225277,0.8974431697339581,31,5645.910964931036,Male,15,19,18,8,Carrier B,6.128349512307457,Supplier 4,Mumbai,265,21,2.116928526654594,Pending,3.9285306955987496,Air,Route B,339.2086204855417,True,22,3
haircare,SKU4842,2023-07-08,2023-07-08,73.34416168025818,0.863971538836908,72,8697.190974559348,Male,37,6,36,8,Carrier C,6.80647388564324,Supplier 3,Bangalore,820,19,19.154601883231305,Pending,2.06580062031329,Sea,Route B,575.9745314963322,True,0,-6
haircare,SKU4843,2024-06-18,2024-06-30,46.55473494643452,0.8934729083011196,62,7808.821165889485,Non-binary,26,15,30,6,Carrier B,2.278190790614673,Supplier 1,Bangalore,569,20,17.10516788230159,Pending,3.5460480416468942,Road,Route B,499.2870247974787,True,12,-3
cosmetics,SKU4844,2024-02-24,2024-03-01,49.03005233286732,0.9464536933087304,72,9720.51357093385,Male,95,10,84,5,Carrier B,9.032655209113589,Supplier 2,Bangalore,795,18,12.712241053473534,Fail,4.167851181050423,Road,Route A,467.6916535400872,False,6,-4
haircare,SKU4845,2024-03-30,2024-04-21,89.62694564423042,0.9226090984898512,54,2704.6538569580107,Male,48,28,48,1,Carrier C,7.177561442422651,Supplier 5,Mumbai,246,16,20.424057966461017,Fail,0.9617530408838544,Rail,Route A,150.5834962034373,True,22,-6
cosmetics,SKU4846,2023-07-28,2023-08-07,45.434814406196246,0.8926991792142823,53,9067.384206433995,Unknown,39,14,36,4,Carrier A,4.5860927139806105,Supplier 4,Bangalore,482,19,14.641617851869569,Fail,4.868304808185646,Sea,Route C,647.8873015921805,True,10,-4
cosmetics,SKU4847,2024-04-20,2024-05-15,31.33362491531185,0.9236653252989908,36,8762.876397909458,Male,91,24,65,3,Carrier B,3.552494769253695,Supplier 5,Delhi,490,9,61.400642126271165,Pass,4.93568363024373,Sea,Route B,992.0956026405236,False,25,1
cosmetics,SKU4848,2024-10-06,2024-10-22,12.64721727511828,0.9167578804995704,42,9416.392641612383,Female,99,12,4,3,Carrier A,7.506075596170524,Supplier 2,Bangalore,638,25,70.0014321974825,Fail,0.2658930814696665,Air,Route B,611.3699194162452,False,16,4
skincare,SKU4849,2024-10-06,2024-10-21,88.51710479196483,0.8534641822680145,58,8408.46841486166,Male,79,17,22,4,Carrier B,4.590138439528145,Supplier 5,Bangalore,887,18,19.47259333289077,Pass,2.675806682572746,Sea,Route B,368.0370011283753,False,15,-2
skincare,SKU4850,2023-09-28,2023-10-09,80.83636427512826,0.8551962659905611,24,3737.91538457076,Male,20,14,37,6,Carrier B,3.0926971909750507,Supplier 3,Delhi,168,26,96.16131647750022,Pass,3.4898202291615625,Sea,Route B,738.4918714029343,True,11,-3
skincare,SKU4851,2023-08-27,2023-09-18,18.62531171448433,0.8360707143943849,35,8049.195607402153,Non-binary,31,22,46,5,Carrier A,3.647180616543038,Supplier 5,Delhi,428,5,22.46124967768788,Fail,3.5528472317644333,Sea,Route A,821.2717364188455,True,22,0
skincare,SKU4852,2024-01-30,2024-02-26,6.526369074986839,0.8591719860507362,99,9635.111143793869,Unknown,50,29,37,3,Carrier B,8.20149552169655,Supplier 2,Bangalore,378,10,2.296034645915556,Fail,3.6903609771265433,Road,Route B,568.6222360284344,True,27,-2
haircare,SKU4853,2023-06-22,2023-07-05,17.31153751331183,0.965693091367645,91,5614.380671324054,Female,38,16,77,2,Carrier A,7.317811341077703,Supplier 2,Chennai,818,16,40.89783345149289,Fail,2.921385123236631,Rail,Route C,570.950789793801,True,13,-3
cosmetics,SKU4854,2023-07-15,2023-08-01,57.58931042221237,0.8398781708187589,47,2959.5133925398804,Unknown,13,19,20,6,Carrier B,8.414247702569707,Supplier 5,Bangalore,403,11,8.847075536841205,Pending,3.710172166857483,Sea,Route A,802.2587069702764,True,17,-2
skincare,SKU4855,2023-12-21,2024-01-10,82.41865707398257,0.8773850795159724,20,2000.075175091241,Unknown,47,18,54,8,Carrier B,2.179296855676327,Supplier 2,Mumbai,900,23,69.65403533613706,Pending,0.8320505678768747,Road,Route B,528.0435933940736,False,20,2
skincare,SKU4856,2024-02-14,2024-02-20,33.12248468427962,0.8509796706731421,34,2224.3377739829243,Female,88,11,47,5,Carrier B,7.763078258639213,Supplier 4,Delhi,930,27,55.9041626912296,Pending,4.452547068953263,Rail,Route C,377.5052730123971,False,6,-5
haircare,SKU4857,2023-05-24,2023-05-29,57.8645429525702,0.801613420121821,81,2754.3303723831787,Male,95,6,69,5,Carrier A,9.303297799423632,Supplier 5,Chennai,251,3,58.75132272768006,Pass,1.7827311797794807,Rail,Route B,637.5323183258321,False,5,-1
cosmetics,SKU4858,2024-12-05,2024-12-24,43.970833249449896,0.8139998783077829,90,6741.351429253133,Non-binary,90,25,41,6,Carrier B,4.727116538736281,Supplier 1,Delhi,727,29,77.89843115103218,Fail,0.7764616950379175,Rail,Route C,846.1349244022272,False,19,-6
haircare,SKU4859,2023-04-12,2023-05-05,74.11765508154866,0.9351063623939996,25,2888.326913833108,Female,93,28,13,4,Carrier B,3.281576827593818,Supplier 5,Kolkata,527,17,43.66794589417713,Pending,0.2455818365352807,Sea,Route C,119.23844256121114,False,23,-5
skincare,SKU4860,2023-04-10,2023-04-22,55.324701314263045,0.8914144675069529,25,5005.508967870865,Female,87,15,22,8,Carrier B,1.6595544951915369,Supplier 3,Bangalore,187,10,51.922399324518885,Pending,2.7892918710331416,Sea,Route C,862.9954741902737,False,12,-3
skincare,SKU4861,2023-12-11,2023-12-26,85.12690879049572,0.950518292866582,61,7926.420123931685,Male,68,21,56,2,Carrier B,3.064175339628576,Supplier 1,Mumbai,369,12,37.23366129098297,Pass,3.502755629213845,Air,Route A,146.82871792585718,False,15,-6
haircare,SKU4862,2024-10-08,2024-10-25,91.41417884723444,0.8810133716072597,66,5939.244198996888,Non-binary,51,19,18,3,Carrier A,9.864924137947993,Supplier 4,Mumbai,126,10,44.41716750025454,Fail,3.048975474360592,Rail,Route A,174.0921323973842,True,17,-2
haircare,SKU4863,2023-03-15,2023-04-13,40.41337513075068,0.8572731057460975,22,6177.183266616609,Male,71,28,11,2,Carrier A,3.504954031001429,Supplier 1,Mumbai,546,3,9.231629245002315,Fail,1.9812737522305173,Rail,Route A,564.0822585726955,False,29,1
haircare,SKU4864,2023-05-25,2023-06-08,41.1943732257199,0.9299595077235744,29,8562.572488728127,Female,95,11,69,5,Carrier B,2.7502099867504817,Supplier 3,Bangalore,745,19,78.9851041659022,Pass,1.2942023943711105,Sea,Route B,132.82791161791064,False,14,3
skincare,SKU4865,2023-04-14,2023-05-12,51.30820008082063,0.9156693902894976,63,4249.9587095811785,Unknown,82,29,76,2,Carrier C,5.871401362312517,Supplier 4,Chennai,580,9,46.56961568534304,Pending,0.4073674624576573,Rail,Route A,680.5138385470838,False,28,-1
skincare,SKU4866,2023-03-29,2023-04-05,83.3400169016472,0.9124893493382492,23,7430.449620000023,Male,63,6,61,8,Carrier B,4.677609302471664,Supplier 4,Bangalore,148,5,77.11033662398462,Fail,2.346441032449659,Road,Route B,662.7484027861977,False,7,1
cosmetics,SKU4867,2024-09-06,2024-09-13,63.8182576130638,0.946999615843525,51,4868.225060249433,Female,54,2,59,5,Carrier B,7.086578389110624,Supplier 1,Kolkata,975,16,89.48268758371609,Pending,2.351024625064545,Road,Route A,306.6766428862655,False,7,5
skincare,SKU4868,2023-07-10,2023-07-24,25.543198060130702,0.972379173722774,81,8675.661814171315,Unknown,93,19,28,2,Carrier C,2.840687686635593,Supplier 3,Kolkata,880,1,18.304081691397208,Fail,4.338231749264066,Sea,Route A,841.9467475451966,False,14,-5
